guijarro; pedrusco, morrillo, chinarro , callao, guija
guisa; modo, manera, forma, contenido, modalidad, suerte
guita; cordel, bramante, dinero, plata, cuerda, pasta
gula; glotonería, voracidad, tragonería, avidez, intemperancia
gustar; paladear, agradar, encantar, satisfacer, ambicionar, apetecer
gustoso; sabroso, apetecible, deleitoso, ameno, apetitoso
haber; tener, poseer, alcanzar, crédito, ingreso
habilidad; ingenio, sagacidad, pericia, destreza, maña
habilitar; capacitar, preparar, facultar, investigar, investir
habitar; morar, ocupar, residir, albergar
habitual; usual, tradicional, familiar, ordinario, maquinal
hablar; expresar, exteriorizar, conversar, departir, conferenciar, perorar
hacedero; realizable, posible, factible, probable, asequible
hacendosa; diligente, laboriosa, cuidadosa, ocurrente, trabajadora
hacinar; acumular, acopiar, apilar, aglomerar, amontonar
halagar; lisonjear, adular, complacer, agasajar, agradar, deleitar
halagüeño; lisonjero, halagador, complaciente, encomiástico, satisfactorio
hálito; vapor, vaho, soplo, aliento
hallazgo; encuentro, detección, invención, descubrimiento
hambre; apetito, apetencia, deseo, necesidad, ansia, afán
hampa; golfería, ladronería, pillería, escoria, chusma
haragán; gandul, perezoso, poltrón, holgazán, atorrante
harapiento; andrajoso, desarrapado, guiñaposo, roto, haraposo, astroso
hartar; llenar, saciar, satisfacer, atiborrar, hastiar, fastidiar
hastiar; aburrir, cansar, molestar, disgustar, empalagar, hartar
hazaña; proeza, valentía, gesta, denuedo, hecho, heroicidad
hecatombe; matanza, mortandad, calamidad, catástrofe, degollina
hechizar; seducir, cautivar, fascinar, embrujar, aojar
heder; apestar, enfadar, malestar, oliscar, estomagar
hedonista; gozador, sensualista, concupiscente
hegemonía; predominio, supremacía, poder, influencia, superioridad
hembra; mujer, dama, encaje, molde, fémina
hereje; apóstata, irreligioso, heresiarca, impío, herético
herejía; error, heterodoxia, impiedad, sacrilegio, apostasía
herir; lacerar, lesionar, lastimar, pungir, vulnerar, zaherir, conmover
hermafrodita; andrógino, homosexual, bisexual
hermético; cerrado, impenetrable, misterioso, inescrutable
hermosura; belleza, beldad, preciosidad, primor, venustidad, sublimidad
héroe; valiente, sobresaliente, titán, cid, protagonista
heroico; intrépido, valiente, decidido, perínclito, épico, bizarro
herrumbre; moho, orín, óxido, sarro, roña
hervir; burbujear, borbollar, bullir, pulular, fermentar, encresparse
híbrido; cruzado, mixto, mestizo, mulato, heterogéneo
hidalgo; ilustre, distinguido, noble, magnánimo, justo, caballeroso
hierático; religioso, sacerdote, solemne, protocolar, afectado
hipérbole; ponderación, exageración, abultamiento, andaluzada, amplificación
hipnotizar; adormecer, magnetizar, atraer, anestesiar, dormir, sugestionar
hipocresía; doblez, fingimiento, apariencia, fariseísmo, falsedad, simulación
hipótesis; suposición, conjetura, posibilidad, teoría, presunción
hipotético; incierto, dudoso, infundado, teórico, supuesto, gratuito
hirsuto; enmarañado, enredado, erizado, despeinado, intratable, áspero
hito; señal, marca, límite, contiguo, inmediato
holgado; cómodo, tranquilo, desahogado, desocupado, ocioso
holgorio; bullicio, fiesta, diversión, jolgorio, jarana, juerga
holocausto; sacrificio, ofrenda, abnegación, renunciamiento, dedicación
homenaje; distinción, galardón, respeto, exaltación, veneración, ofrenda
homérico; heroico, épico, valiente, ínclito
homogéneo; semejante, parecido, homólogo, análogo
homólogo; equivalente, análogo, concordante, similar, comparable, sinónimo
honestidad; decoro, moralidad, decencia, pudor, recato, pudicia
honorífico; honroso, honorable, preeminente, honorario, decoroso
honrar; respetar, venerar, enaltecer, distinguir, reverenciar
horadar; abrir, taladrar, perforar, agujerear
horda; clan, tribu, nación, chusma, ralea, turba, populacho
horma; forma, molde, matriz, modelo, hormaza, albarrada
hornada; producción, cosecha, promoción, pléyade
horrendo; espantoso, espeluznante, horripilante, siniestro, pavoroso
horror; espanto, consternación, terror, atrocidad, miedo, temblor
hosco; adusto, ceñudo, arisco, huraño, fosco, fusco
hospitalario; amable, acogedor, protector, agasajador
hostigar; fustigar, acosar, molestar, irritar, castigar, azotar
hostil; enemigo, contrario, adverso, opuesto, desfavorable
hoyo; pozo, agujero, bache, fosa, sepultura, huesa,
huelga; inactividad, holganza, interrupción, paro
huésped; invitado, convidado, alojado, comensal, pensionista
huir; escapar, fugarse, evadirse, alejarse, perderse
humanitario; benévolo, caritativo, piadoso, comprensivo, compasivo, benigno
humanizar; humanar, concienciar, dulcificar, cristianizar
humildad; docilidad, sumisión, modestia, sencillez, pobreza, plebeyez
humillar; rebajar, apocar, postrar, deprimir, abatir, doblegar
humor; secreción, linfa, jovialidad, gracia, serosidad, agudeza, temperamento
hundimiento; inmersión, naufragio, declinación, postración, desplome, cataclismo
hundir; sumir, sumergir, hincar, abrumar, afondar, consumir, arruinar
huraño; arisco, esquivo, hosco, misántropo, insociable, áspero
hurgar; mover, remover, revolver, manosear, menear, escarbar
hurtar; robar, quitar, usurpar, substraer, esquivar, desviar
husmear; oler, olfatear, rastrear, barruntar, curiosear, fisgonear
iconoclasta; vándalo, destructor, desolador, devastador
ida; alejamiento, distanciamiento, impulso, acometimiento, salida, partida, marcha
idea; visión, concepción, pensamiento, creencia, intelecto, sentido
idealizar; sublimar, elevar, enaltecer, ennoblecer, fantasear, ensoñar
ideático; raro, extraño, impulsivo, extravagante
ideología; tendencia, pensamiento, conjunto, acervo de principios, persuadir, imbuir
idílico; paradisíaco, sublime, celestial, delicioso
idiosincrasia; carácter, índole, naturalidad, personalidad, condición, temperamento
idiotez; imbecilidad, tontería, bobería, necedad, inepcia, estupidez
idolatrar; adorar, amar, venerar, reverenciar, preferir, querer
ignaro; ignorante, inculto, indocto analfabeto, iletrado, ineducado
ignavia; desidia, indolencia, flojedad incuria
ignominia; afrenta, baldón, humillación, vergüenza, deshonor
ignorancia; desconocimiento, incultura, nesciencia, ineptitud, insipiencia, analfabetismo
ignoto; desconocido, ignorado, incierto, desacierto, no descubierto, inexplorado
igualitario; idéntico, uniforme, equivalente, conformación
ilación; conexión, relación, enlace, inferencia, derivación
ilapso; éxtasis, contemplación, arrobamiento, embelesamiento
ilegal; ilícito, prohibido, ilegítimo, subrepticio, indebido, clandestino
ilegible; ininteligible, indescifrable, inconcebible, inabordable, inexplicable, increíble
ilícito; ilegal, indebido, injusto, vedado, clandestino
ilusión; sueño, imagen, delirio, espejismo, anhelo, deseo, ansia
iluso; engañado, embaucado, cándido, quimérico, utopista, visionario
ilustrar; educar, enseñar, formar, instruir
imagen; idea, representación, figuración, concepción, apreciación, concepto
imaginación; inventiva, entelequia, quimera, fantasía, concepción, idea
imantar; imanar, atraer, captar, magnetizar
imbécil; alelado, bobo, estúpido, necio, tonto, papanatas
imborrable; indeleble, inalterable, durable, permanente, irreparable, irremediable
imbuir; persuadir, convencer, inculcar, sugestionar, inducir, infundir
impacto; impacción, balazo, conmoción, estremecimiento, fuego, descarga
impasibilidad; tranquilidad, serenidad, indiferencia, inalterabilidad, impavidez, inmutabilidad
impávido; impasible, sereno, imperturbable, valeroso, valiente, intrépido
impedido; baldado, tullido, reumático, paralítico, mutilado, lisiado
impedir; obstruir, imposibilitar, estorbar, entorpecer, prohibir, vedar
impeler; empujar, impulsar, propulsar, estimular, azuzar, fomentar
imperceptible; insensible, inapreciable, invalorable, incomprensible
impericia; inhabilidad, ineptitud, insuficiencia, desmaña, inexperiencia, ineficacia
impermeabilizar; embrear, calafatear, alquitranar, impenetrable
impertérrito; impávido, impasible, imperturbable, displicente, flemático, inconmovible
impertinencia; indiscreción, despropósito, intrusión, injerencia, entrometimiento, inoportuno
impetrar; solicitar, rogar, recurrir, invocar, acudir, apelar
ímpetu; vehemencia, impulso, arrebato, fogosidad, efusión, ardor, impetuosidad
impío; ateo, incrédulo, laico, heterodoxo, antirreligioso, apóstata
implemento; utensilio, herramienta, instrumento, trebejo, aperos
implícito; incluido, expreso, manifiesto, virtual , sobreentendido , tácito
imponente; grandioso, soberbio, formidable, suntuoso, fastuoso
importe; costo, valor, valía, monto, precio, suma
imposibilidad; impedimento, dificultad, oposición, incompatibilidad, improbabilidad, impotencia
imposible; absurdo, quimérico, utópico, improbable, impracticable, remoto
impostar; reforzar, fortalecer, robustecer, graduar
impostor; difamador, calumniador, murmurador, comediante, mentiroso, falso, farsante
impotencia; incapacidad, insuficiencia, debilidad, senilidad, ineptitud, incompetencia
imprecación; detestación, execración, anatema, maldición, blasfemia, sacrilegio
imprecar; maldecir, renegar, condenar, detestar, blasfemar, perjurar
impreciso; vago, ambiguo, confuso, incierto, abstracto, indefinido
imprevisión; descuido, negligencia, ligereza, desprevención, distracción, divagación
ímprobo; penoso, excesivo, fatigoso, exhaustivo, abrumador, agotador
improperio; denuesto, dicterio, insulto, diatriba, ofensa, injuria
impropio; inadecuado, inoportuno, incongruente, improcedente, desacertado, intempestivo
impudicia; liviandad, obscenidad, procacidad, sicalipsis, lujuria, sensualidad
impúdico; inmundo, licencioso, desvergonzado, procaz, inmoral, deshonesto
impuesto; tributo, gravamen, derecho, contribución, gabela, carga
impune; perdonado, liberado, libertado, indultado, conmutado
imputación; acusación, reconvención, reproche, amonestación, inculpación, acriminación
imputar; achacar, atribuir, inculpar, acusar, culpar, acriminar
inactivo; parado, estático, inmóvil, inerte, ocioso, indiferente
inadecuado; impropio, inapropiado, improcedente, extraño
inagotable; infinito, imperecedero, fecundo,  indefinido, ilimitado, perenne
inalienable; inenarrable, ineludible, irrenunciable, retención, conservación
inane; baladí, fútil, vano, inútil
inanición; debilidad, agotamiento, extenuación, caquexia, abatimiento, lasitud
inaudito; extraño, increíble, sorprendente, insólito, inusitado, desusado
incapaz; inhábil, inepto, necio, torpe, ineficaz, inútil
incauto; crédulo, ingenuo, cándido infantil, confiado, bonachón
incentivar; estimular, acicatear, incitar, impulsar
incesante; perpetuo, eterno, perenne, infinito, perdurable, constante
incidente; suceso, acontecimiento, cuestión, entrevero, discusión, altercado
incidir; caer, incurrir, faltar, contravenir, perpetrar, conculcar
incisión; corte, hendidura, cortadura, punción, cisura, tajo
inciso; separado, dividido, cortado, coma
incitar; acuciar, animar, alentar, influir, estimular, instigar
inclemencia; severidad, crueldad, aspereza, dureza, pravedad, malevolencia
ínclito; célebre, esclarecido, afamado, renombrado
inclusive; comprendido, contenido, conllevado, implícito, adjunto, incluso
incoar; empezar, principiar, iniciar, comenzar, proceso, sumario
incógnita; enigma, misterio, secreto, arcano, interrogante, cuestión, dudosa
íncola; morador, poblador, habitante, residente
incomodar; disgustar, desagradar, molestar, fastidiar, hastiar, jorobar
incomparable; inconmensurable, inmensurable, extraordinario, inmejorable, imponderable
incompatibilidad; desarmonía, discordancia, disconformidad, impedimento, divergencia, discrepancia
incompleto; deficiente, defectuoso, imperfecto, truncado, pospuesto, aplazado
incomprensión; desunión, discrepancia, desavenencia, descontrol, malentendido, divergencia
incomunicar; apartar, retraer, aislar, separar, capturar, cautivar
inconcebible; inexplicable, increíble, ilógico, sorprendente
inconciliable; disconforme, desacorde, incompatible, contrario, discorde, discrepante
inconexo; incoherente, inadecuado, discordante, inarticulado, dividido, quebrado
incongruente; incoherente, improcedente, impropio, discontinuo, extemporáneo, inconveniente
inconmovible; firme, permanente, estable, inalterable, impasible, imperturbable
inconsecuente; impensado, fortuito, casual, informal
inconstancia; volubilidad, ligereza, liviandad, mudanza, versatilidad, veleidad
incontenible; irresistible, fuerte, pujante, arrollador
incontinencia; exceso, inmoderación, desenfreno, intemperancia, abuso
incontrovertible; seguro, indiscutible, demostrado, palmario, incuestionable
incordio; postema, absceso, tumor, contrariedad
incorpóreo; inmaterial, intangible, impalpable, imperceptible, etéreo
incorrección; defecto, anormalidad irregularidad, imprudencia, descortesía
incorregible; rebelde, pertinaz, contumaz, recalcitrante, reincidente, reacio
incrédulo; ateo, impío, suspicaz, desconfiado, receloso, temeroso
incrementar; agregar, aumentar, acrecentar, prosperar, adicionar, sumar, añadir
incremento; aumento, desarrollo, crecimiento, ensanchar, ampliar
incriminar; acusar, inculpar, imputar, atribuir, achacar, cargar
incrustar; encajar, embutir, empotrar, engastar, acoplar, empalmar, ensamblar
incubar; empollar, encobar, crear, fomentar
